MONTH,DAY_OF_WEEK,DEP_DEL15,DEP_TIME_BLK,DISTANCE_GROUP,SEGMENT_NUMBER,CONCURRENT_FLIGHTS,NUMBER_OF_SEATS,CARRIER_NAME,AIRPORT_FLIGHTS_MONTH,AIRLINE_FLIGHTS_MONTH,AIRLINE_AIRPORT_FLIGHTS_MONTH,AVG_MONTHLY_PASS_AIRPORT,AVG_MONTHLY_PASS_AIRLINE,FLT_ATTENDANTS_PER_PASS,GROUND_SERV_PER_PASS,PLANE_AGE,DEPARTING_AIRPORT,LATITUDE,LONGITUDE,PREVIOUS_AIRPORT,PRCP,SNOW,SNWD,TMAX,AWND
1,7,1,1500-1559,9,4,26,175,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,2,McCarran International,36.08,-115.152,Los Angeles International,0,0,0,65,2.91
1,7,0,1700-1759,9,4,21,175,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,5,McCarran International,36.08,-115.152,Raleigh-Durham International,0,0,0,65,2.91
1,7,0,1300-1359,1,4,29,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,13,McCarran International,36.08,-115.152,Hollywood-Burbank Midpoint,0,0,0,65,2.91
1,7,0,1500-1559,5,4,26,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,19,McCarran International,36.08,-115.152,General Mitchell Field,0,0,0,65,2.91
1,7,0,1900-1959,3,4,24,175,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,2,McCarran International,36.08,-115.152,Port Columbus International,0,0,0,65,2.91
1,7,0,1100-1159,5,4,26,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,17,McCarran International,36.08,-115.152,Albuquerque International Sunport,0,0,0,65,2.91
1,7,1,1500-1559,3,4,26,175,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,1,McCarran International,36.08,-115.152,San Antonio International,0,0,0,65,2.91
1,7,0,1600-1659,3,4,32,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,8,McCarran International,36.08,-115.152,Phoenix Sky Harbor International,0,0,0,65,2.91
1,7,0,1400-1459,1,4,25,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,13,McCarran International,36.08,-115.152,Dallas Love Field,0,0,0,65,2.91
1,7,0,1800-1859,7,4,24,175,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,4,McCarran International,36.08,-115.152,Louis Armstrong New Orleans International,0,0,0,65,2.91
1,7,0,1300-1359,7,4,29,175,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,1,McCarran International,36.08,-115.152,Dallas Love Field,0,0,0,65,2.91
1,7,1,1700-1759,7,4,21,175,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,7,McCarran International,36.08,-115.152,Tampa International,0,0,0,65,2.91
1,7,0,1400-1459,4,4,25,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,18,McCarran International,36.08,-115.152,Sacramento International,0,0,0,65,2.91
1,7,0,1500-1559,2,4,26,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,8,McCarran International,36.08,-115.152,San Francisco International,0,0,0,65,2.91
1,7,0,1300-1359,2,4,29,175,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,7,McCarran International,36.08,-115.152,Metropolitan Oakland International,0,0,0,65,2.91
1,7,0,1800-1859,2,4,24,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,10,McCarran International,36.08,-115.152,Phoenix Sky Harbor International,0,0,0,65,2.91
1,7,0,1700-1759,2,4,21,175,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,4,McCarran International,36.08,-115.152,Indianapolis Muni/Weir Cook,0,0,0,65,2.91
1,7,0,1300-1359,4,4,29,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,19,McCarran International,36.08,-115.152,San Jose International,0,0,0,65,2.91
1,7,0,1400-1459,1,4,25,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,12,McCarran International,36.08,-115.152,Reno/Tahoe International,0,0,0,65,2.91
1,7,0,1700-1759,7,4,21,175,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,2,McCarran International,36.08,-115.152,William P Hobby,0,0,0,65,2.91
1,7,0,1600-1659,5,4,32,175,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,1,McCarran International,36.08,-115.152,Chicago Midway International,0,0,0,65,2.91
1,7,1,1800-1859,5,4,24,175,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,5,McCarran International,36.08,-115.152,Lambert-St. Louis International,0,0,0,65,2.91
1,7,0,1600-1659,9,4,32,175,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,7,McCarran International,36.08,-115.152,Wichita Mid-Continent,0,0,0,65,2.91
1,7,0,1800-1859,5,4,24,175,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,2,McCarran International,36.08,-115.152,Kansas City International,0,0,0,65,2.91
1,7,0,1200-1259,4,4,26,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,15,McCarran International,36.08,-115.152,San Diego International Lindbergh Fl,0,0,0,65,2.91
1,7,1,1300-1359,2,4,29,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,15,McCarran International,36.08,-115.152,Phoenix Sky Harbor International,0,0,0,65,2.91
1,7,0,2300-2359,8,4,17,187,American Airlines Inc.,13056,75506,1174,1903352,11744595,9.82E-05,0.000177287,4,McCarran International,36.08,-115.152,Philadelphia International,0,0,0,65,2.91
1,7,0,1400-1459,1,4,25,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,16,McCarran International,36.08,-115.152,Orange County,0,0,0,65,2.91
1,7,1,2000-2059,1,4,18,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,12,McCarran International,36.08,-115.152,Greater Buffalo International,0,0,0,65,2.91
1,7,0,1800-1859,1,4,24,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,11,McCarran International,36.08,-115.152,San Jose International,0,0,0,65,2.91
1,7,0,1300-1359,2,4,29,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,14,McCarran International,36.08,-115.152,Salt Lake City International,0,0,0,65,2.91
1,7,0,1900-1959,6,4,24,175,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,5,McCarran International,36.08,-115.152,Atlanta Municipal,0,0,0,65,2.91
1,7,0,1600-1659,2,4,32,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,13,McCarran International,36.08,-115.152,Adams Field,0,0,0,65,2.91
1,7,0,1300-1359,2,4,29,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,18,McCarran International,36.08,-115.152,Los Angeles International,0,0,0,65,2.91
1,7,0,1500-1559,2,4,26,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,19,McCarran International,36.08,-115.152,Tulsa International,0,0,0,65,2.91
1,7,0,2100-2159,2,4,12,175,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,3,McCarran International,36.08,-115.152,San Francisco International,0,0,0,65,2.91
1,7,0,1600-1659,2,4,32,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,14,McCarran International,36.08,-115.152,Eppley Airfield,0,0,0,65,2.91
1,7,0,1600-1659,2,4,32,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,13,McCarran International,36.08,-115.152,San Francisco International,0,0,0,65,2.91
1,7,0,1700-1759,2,4,21,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,11,McCarran International,36.08,-115.152,Austin - Bergstrom International,0,0,0,65,2.91
1,7,0,1900-1959,5,4,24,175,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,2,McCarran International,36.08,-115.152,Metropolitan Oakland International,0,0,0,65,2.91
1,7,0,1300-1359,2,4,29,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,16,McCarran International,36.08,-115.152,Will Rogers World,0,0,0,65,2.91
1,7,0,1800-1859,1,4,24,187,American Airlines Inc.,13056,75506,1174,1903352,11744595,9.82E-05,0.000177287,10,McCarran International,36.08,-115.152,Los Angeles International,0,0,0,65,2.91
1,7,0,2000-2059,1,4,18,187,American Airlines Inc.,13056,75506,1174,1903352,11744595,9.82E-05,0.000177287,8,McCarran International,36.08,-115.152,Douglas Municipal,0,0,0,65,2.91
1,7,0,1300-1359,2,4,29,129,Allegiant Air,13056,6713,645,1903352,1257616,1.33E-05,0.000107743,11,McCarran International,36.08,-115.152,Rapid City Regional,0,0,0,65,2.91
1,7,0,1800-1859,4,4,24,129,Allegiant Air,13056,6713,645,1903352,1257616,1.33E-05,0.000107743,11,McCarran International,36.08,-115.152,Bellingham International,0,0,0,65,2.91
1,7,0,1600-1659,7,4,32,129,Allegiant Air,13056,6713,645,1903352,1257616,1.33E-05,0.000107743,11,McCarran International,36.08,-115.152,Cincinnati/Northern Kentucky International,0,0,0,65,2.91
1,7,0,1900-1959,2,4,24,187,American Airlines Inc.,13056,75506,1174,1903352,11744595,9.82E-05,0.000177287,5,McCarran International,36.08,-115.152,Douglas Municipal,0,0,0,65,2.91
1,7,1,1200-1259,4,4,26,178,Spirit Air Lines,13056,15023,1257,1903352,2688839,9.17E-06,0.000124651,7,McCarran International,36.08,-115.152,San Diego International Lindbergh Fl,0,0,0,65,2.91
1,7,0,1800-1859,2,4,24,178,Spirit Air Lines,13056,15023,1257,1903352,2688839,9.17E-06,0.000124651,5,McCarran International,36.08,-115.152,Dallas Fort Worth Regional,0,0,0,65,2.91
1,7,0,1400-1459,7,4,25,191,Delta Air Lines Inc.,13056,73508,1174,1903352,12460183,0.000144166,0.00014866,1,McCarran International,36.08,-115.152,Atlanta Municipal,0,0,0,65,2.91
1,7,0,1800-1859,1,4,24,110,Delta Air Lines Inc.,13056,73508,1174,1903352,12460183,0.000144166,0.00014866,19,McCarran International,36.08,-115.152,Salt Lake City International,0,0,0,65,2.91
1,7,1,1600-1659,6,4,32,180,Delta Air Lines Inc.,13056,73508,1174,1903352,12460183,0.000144166,0.00014866,6,McCarran International,36.08,-115.152,Salt Lake City International,0,0,0,65,2.91
1,7,0,1900-1959,2,4,24,129,Allegiant Air,13056,6713,645,1903352,1257616,1.33E-05,0.000107743,11,McCarran International,36.08,-115.152,Williams Gateway,0,0,0,65,2.91
1,7,0,1800-1859,1,4,24,120,United Air Lines Inc.,13056,46218,1108,1903352,8501631,0.000253804,0.000228985,22,McCarran International,36.08,-115.152,Houston Intercontinental,0,0,0,65,2.91
1,7,0,2100-2159,8,4,12,178,Spirit Air Lines,13056,15023,1257,1903352,2688839,9.17E-06,0.000124651,7,McCarran International,36.08,-115.152,Cleveland-Hopkins International,0,0,0,65,2.91
1,7,1,1100-1159,1,4,26,162,JetBlue Airways,13056,23463,299,1903352,3190369,0.000160039,0.000126866,15,McCarran International,36.08,-115.152,Long Beach Daugherty Field,0,0,0,65,2.91
1,7,0,2100-2159,10,4,12,150,JetBlue Airways,13056,23463,299,1903352,3190369,0.000160039,0.000126866,19,McCarran International,36.08,-115.152,Logan International,0,0,0,65,2.91
1,7,0,1500-1559,2,4,26,178,Spirit Air Lines,13056,15023,1257,1903352,2688839,9.17E-06,0.000124651,5,McCarran International,36.08,-115.152,Stapleton International,0,0,0,65,2.91
1,7,0,1300-1359,4,4,29,182,Spirit Air Lines,13056,15023,1257,1903352,2688839,9.17E-06,0.000124651,2,McCarran International,36.08,-115.152,Los Angeles International,0,0,0,65,2.91
1,7,0,1300-1359,5,4,29,150,Frontier Airlines Inc.,13056,9496,581,1903352,1857122,0.000115726,7.13E-06,14,McCarran International,36.08,-115.152,Eppley Airfield,0,0,0,65,2.91
1,7,0,2300-2359,7,4,17,129,Delta Air Lines Inc.,13056,73508,1174,1903352,12460183,0.000144166,0.00014866,11,McCarran International,36.08,-115.152,Atlanta Municipal,0,0,0,65,2.91
1,7,0,1700-1759,2,4,21,186,Frontier Airlines Inc.,13056,9496,581,1903352,1857122,0.000115726,7.13E-06,2,McCarran International,36.08,-115.152,Cincinnati/Northern Kentucky International,0,0,0,65,2.91
1,7,0,1300-1359,7,4,29,186,Frontier Airlines Inc.,13056,9496,581,1903352,1857122,0.000115726,7.13E-06,1,McCarran International,36.08,-115.152,Washington Dulles International,0,0,0,65,2.91
1,7,0,1300-1359,5,4,29,180,Frontier Airlines Inc.,13056,9496,581,1903352,1857122,0.000115726,7.13E-06,6,McCarran International,36.08,-115.152,Indianapolis Muni/Weir Cook,0,0,0,65,2.91
1,7,0,2200-2259,7,4,9,191,Delta Air Lines Inc.,13056,73508,1174,1903352,12460183,0.000144166,0.00014866,2,McCarran International,36.08,-115.152,Detroit Metro Wayne County,0,0,0,65,2.91
1,7,1,1800-1859,6,4,24,178,Spirit Air Lines,13056,15023,1257,1903352,2688839,9.17E-06,0.000124651,4,McCarran International,36.08,-115.152,Atlanta Municipal,0,0,0,65,2.91
1,7,0,1700-1759,1,4,21,149,Alaska Airlines Inc.,13056,20315,717,1903352,2884187,3.23E-05,0.000174601,13,McCarran International,36.08,-115.152,Seattle International,0,0,0,65,2.91
1,7,0,1400-1459,4,4,25,146,Alaska Airlines Inc.,13056,20315,717,1903352,2884187,3.23E-05,0.000174601,7,McCarran International,36.08,-115.152,Los Angeles International,0,0,0,65,2.91
1,7,0,1400-1459,4,4,25,146,Alaska Airlines Inc.,13056,20315,717,1903352,2884187,3.23E-05,0.000174601,8,McCarran International,36.08,-115.152,San Francisco International,0,0,0,65,2.91
1,7,0,1500-1559,1,4,26,154,United Air Lines Inc.,13056,46218,1108,1903352,8501631,0.000253804,0.000228985,9,McCarran International,36.08,-115.152,Los Angeles International,0,0,0,65,2.91
1,7,0,1500-1559,2,4,26,154,United Air Lines Inc.,13056,46218,1108,1903352,8501631,0.000253804,0.000228985,8,McCarran International,36.08,-115.152,San Francisco International,0,0,0,65,2.91
1,7,1,1600-1659,2,5,32,154,United Air Lines Inc.,13056,46218,1108,1903352,8501631,0.000253804,0.000228985,9,McCarran International,36.08,-115.152,San Francisco International,0,0,0,65,2.91
1,7,0,1600-1659,7,5,32,186,Frontier Airlines Inc.,13056,9496,581,1903352,1857122,0.000115726,7.13E-06,3,McCarran International,36.08,-115.152,Atlanta Municipal,0,0,0,65,2.91
1,7,0,2300-2359,9,5,17,199,Delta Air Lines Inc.,13056,73508,1174,1903352,12460183,0.000144166,0.00014866,21,McCarran International,36.08,-115.152,Atlanta Municipal,0,0,0,65,2.91
1,7,1,1900-1959,2,5,24,129,Alaska Airlines Inc.,13056,20315,717,1903352,2884187,3.23E-05,0.000174601,11,McCarran International,36.08,-115.152,San Francisco International,0,0,0,65,2.91
1,7,0,1700-1759,2,5,21,172,Alaska Airlines Inc.,13056,20315,717,1903352,2884187,3.23E-05,0.000174601,18,McCarran International,36.08,-115.152,San Francisco International,0,0,0,65,2.91
1,7,1,1900-1959,4,5,24,172,Alaska Airlines Inc.,13056,20315,717,1903352,2884187,3.23E-05,0.000174601,16,McCarran International,36.08,-115.152,Seattle International,0,0,0,65,2.91
1,7,0,2000-2059,2,5,18,181,Alaska Airlines Inc.,13056,20315,717,1903352,2884187,3.23E-05,0.000174601,3,McCarran International,36.08,-115.152,San Francisco International,0,0,0,65,2.91
1,7,0,1700-1759,4,5,21,181,Alaska Airlines Inc.,13056,20315,717,1903352,2884187,3.23E-05,0.000174601,4,McCarran International,36.08,-115.152,Portland International,0,0,0,65,2.91
1,7,1,2000-2059,2,5,18,145,Spirit Air Lines,13056,15023,1257,1903352,2688839,9.17E-06,0.000124651,14,McCarran International,36.08,-115.152,Louis Armstrong New Orleans International,0,0,0,65,2.91
1,7,0,2200-2259,9,5,9,160,American Airlines Inc.,13056,75506,1174,1903352,11744595,9.82E-05,0.000177287,19,McCarran International,36.08,-115.152,Chicago O'Hare International,0,0,0,65,2.91
1,7,0,1700-1759,1,5,21,76,SkyWest Airlines Inc.,13056,62105,148,1903352,3472966,3.42E-05,9.90E-05,3,McCarran International,36.08,-115.152,Los Angeles International,0,0,0,65,2.91
1,7,1,1700-1759,2,5,21,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,20,McCarran International,36.08,-115.152,San Diego International Lindbergh Fl,0,0,0,65,2.91
1,7,0,2100-2159,2,5,12,175,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,5,McCarran International,36.08,-115.152,Orlando International,0,0,0,65,2.91
1,7,0,1400-1459,2,5,25,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,14,McCarran International,36.08,-115.152,San Jose International,0,0,0,65,2.91
1,7,0,1500-1559,2,5,26,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,8,McCarran International,36.08,-115.152,San Diego International Lindbergh Fl,0,0,0,65,2.91
1,7,0,1500-1559,2,5,26,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,19,McCarran International,36.08,-115.152,Stapleton International,0,0,0,65,2.91
1,7,0,1400-1459,5,5,25,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,15,McCarran International,36.08,-115.152,Phoenix Sky Harbor International,0,0,0,65,2.91
1,7,1,1800-1859,4,5,24,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,18,McCarran International,36.08,-115.152,El Paso International,0,0,0,65,2.91
1,7,0,1200-1259,5,5,26,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,12,McCarran International,36.08,-115.152,El Paso International,0,0,0,65,2.91
1,7,0,1500-1559,2,5,26,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,14,McCarran International,36.08,-115.152,Phoenix Sky Harbor International,0,0,0,65,2.91
1,7,0,1600-1659,1,5,32,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,12,McCarran International,36.08,-115.152,Reno/Tahoe International,0,0,0,65,2.91
1,7,0,1400-1459,2,5,25,129,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,11,McCarran International,36.08,-115.152,Hollywood-Burbank Midpoint,0,0,0,65,2.91
1,7,0,1500-1559,1,5,26,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,16,McCarran International,36.08,-115.152,Long Beach Daugherty Field,0,0,0,65,2.91
1,7,0,1900-1959,4,5,24,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,18,McCarran International,36.08,-115.152,Will Rogers World,0,0,0,65,2.91
1,7,0,2000-2059,4,5,18,175,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,2,McCarran International,36.08,-115.152,Chicago Midway International,0,0,0,65,2.91
1,7,1,1500-1559,1,5,26,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,18,McCarran International,36.08,-115.152,Albuquerque International Sunport,0,0,0,65,2.91
1,7,0,1700-1759,1,5,21,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,15,McCarran International,36.08,-115.152,Amarillo International,0,0,0,65,2.91
1,7,0,1500-1559,4,5,26,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,20,McCarran International,36.08,-115.152,Metropolitan Oakland International,0,0,0,65,2.91
1,7,0,1900-1959,5,5,24,175,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,2,McCarran International,36.08,-115.152,Dallas Love Field,0,0,0,65,2.91
1,7,1,2000-2059,4,5,18,182,Spirit Air Lines,13056,15023,1257,1903352,2688839,9.17E-06,0.000124651,1,McCarran International,36.08,-115.152,Kansas City International,0,0,0,65,2.91
1,7,1,1600-1659,2,5,32,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,13,McCarran International,36.08,-115.152,San Jose International,0,0,0,65,2.91
1,7,0,1900-1959,5,5,24,175,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,2,McCarran International,36.08,-115.152,San Antonio International,0,0,0,65,2.91
1,7,0,1700-1759,8,5,21,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,19,McCarran International,36.08,-115.152,Stapleton International,0,0,0,65,2.91
1,7,1,1600-1659,5,5,32,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,14,McCarran International,36.08,-115.152,Sacramento International,0,0,0,65,2.91
1,7,0,1700-1759,5,5,21,175,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,7,McCarran International,36.08,-115.152,San Antonio International,0,0,0,65,2.91
1,7,0,2100-2159,3,5,12,175,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,5,McCarran International,36.08,-115.152,Seattle International,0,0,0,65,2.91
1,7,1,1500-1559,1,5,26,162,JetBlue Airways,13056,23463,299,1903352,3190369,0.000160039,0.000126866,10,McCarran International,36.08,-115.152,Long Beach Daugherty Field,0,0,0,65,2.91
1,7,0,1600-1659,3,5,32,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,13,McCarran International,36.08,-115.152,Portland International,0,0,0,65,2.91
1,7,0,1600-1659,1,5,32,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,20,McCarran International,36.08,-115.152,Hollywood-Burbank Midpoint,0,0,0,65,2.91
1,7,0,1700-1759,1,5,21,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,10,McCarran International,36.08,-115.152,Metropolitan Oakland International,0,0,0,65,2.91
1,7,0,1800-1859,5,5,24,228,Spirit Air Lines,13056,15023,1257,1903352,2688839,9.17E-06,0.000124651,2,McCarran International,36.08,-115.152,Seattle International,0,0,0,65,2.91
1,7,0,2300-2359,9,5,17,187,American Airlines Inc.,13056,75506,1174,1903352,11744595,9.82E-05,0.000177287,10,McCarran International,36.08,-115.152,Los Angeles International,0,0,0,65,2.91
1,7,0,1900-1959,5,5,24,178,Spirit Air Lines,13056,15023,1257,1903352,2688839,9.17E-06,0.000124651,9,McCarran International,36.08,-115.152,Minneapolis-St Paul International,0,0,0,65,2.91
1,7,1,1800-1859,1,5,24,145,Spirit Air Lines,13056,15023,1257,1903352,2688839,9.17E-06,0.000124651,14,McCarran International,36.08,-115.152,Orlando International,0,0,0,65,2.91
1,7,0,2200-2259,9,5,9,145,Spirit Air Lines,13056,15023,1257,1903352,2688839,9.17E-06,0.000124651,14,McCarran International,36.08,-115.152,Logan International,0,0,0,65,2.91
1,7,1,2200-2259,9,5,9,172,American Airlines Inc.,13056,75506,1174,1903352,11744595,9.82E-05,0.000177287,10,McCarran International,36.08,-115.152,Miami International,0,0,0,65,2.91
1,7,0,2300-2359,7,5,17,129,Allegiant Air,13056,6713,645,1903352,1257616,1.33E-05,0.000107743,11,McCarran International,36.08,-115.152,Joe Foss Field,0,0,0,65,2.91
1,7,0,1600-1659,2,5,32,150,American Airlines Inc.,13056,75506,1174,1903352,11744595,9.82E-05,0.000177287,19,McCarran International,36.08,-115.152,Phoenix Sky Harbor International,0,0,0,65,2.91
1,7,0,2300-2359,9,5,17,173,United Air Lines Inc.,13056,46218,1108,1903352,8501631,0.000253804,0.000228985,7,McCarran International,36.08,-115.152,San Francisco International,0,0,0,65,2.91
1,7,0,1800-1859,2,5,24,129,Allegiant Air,13056,6713,645,1903352,1257616,1.33E-05,0.000107743,11,McCarran International,36.08,-115.152,Boise Air Terminal,0,0,0,65,2.91
1,7,0,1900-1959,2,5,24,129,Allegiant Air,13056,6713,645,1903352,1257616,1.33E-05,0.000107743,11,McCarran International,36.08,-115.152,Gallatin Field,0,0,0,65,2.91
1,7,1,1900-1959,1,6,24,150,JetBlue Airways,13056,23463,299,1903352,3190369,0.000160039,0.000126866,11,McCarran International,36.08,-115.152,Long Beach Daugherty Field,0,0,0,65,2.91
1,7,0,1700-1759,2,6,21,129,Allegiant Air,13056,6713,645,1903352,1257616,1.33E-05,0.000107743,11,McCarran International,36.08,-115.152,Stockton Metropolitan,0,0,0,65,2.91
1,7,0,1900-1959,3,6,24,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,12,McCarran International,36.08,-115.152,Spokane International,0,0,0,65,2.91
1,7,0,1800-1859,1,6,24,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,15,McCarran International,36.08,-115.152,Midland Regional Air Trml,0,0,0,65,2.91
1,7,0,2000-2059,2,6,18,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,18,McCarran International,36.08,-115.152,Portland International,0,0,0,65,2.91
1,7,0,2200-2259,8,6,9,186,Frontier Airlines Inc.,13056,9496,581,1903352,1857122,0.000115726,7.13E-06,2,McCarran International,36.08,-115.152,Sacramento International,0,0,0,65,2.91
1,7,0,2000-2059,1,6,18,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,16,McCarran International,36.08,-115.152,Phoenix Sky Harbor International,0,0,0,65,2.91
1,7,0,2200-2259,9,6,9,180,Frontier Airlines Inc.,13056,9496,581,1903352,1857122,0.000115726,7.13E-06,8,McCarran International,36.08,-115.152,Peterson Field,0,0,0,65,2.91
1,7,0,2300-2359,9,6,17,180,Frontier Airlines Inc.,13056,9496,581,1903352,1857122,0.000115726,7.13E-06,6,McCarran International,36.08,-115.152,Austin - Bergstrom International,0,0,0,65,2.91
1,7,0,1700-1759,2,6,21,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,17,McCarran International,36.08,-115.152,Ontario International,0,0,0,65,2.91
1,7,0,1900-1959,2,6,24,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,11,McCarran International,36.08,-115.152,Sacramento International,0,0,0,65,2.91
1,7,0,1900-1959,2,6,24,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,12,McCarran International,36.08,-115.152,Orange County,0,0,0,65,2.91
1,7,0,2100-2159,2,6,12,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,13,McCarran International,36.08,-115.152,Pittsburgh International,0,0,0,65,2.91
1,7,1,1700-1759,1,6,21,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,19,McCarran International,36.08,-115.152,Orange County,0,0,0,65,2.91
